NOACTIVITY	2762.160000	2766.700000
Music	2766.700000	2768.460000
NOACTIVITY	2768.480000	2769.680000
Male	2769.680000	2774.000000
Female	2774.000000	2778.520000
NOACTIVITY	2778.560000	2779.720000
Female	2779.720000	2782.300000
NOACTIVITY	2782.340000	2783.240000
Female	2783.240000	2787.960000
NOACTIVITY	2788.000000	2790.020000
Male	2790.020000	2790.240000
NOACTIVITY	2790.280000	2790.720000
Female	2790.720000	2801.360000
NOACTIVITY	2801.400000	2802.720000
Female	2802.720000	2807.960000
NOACTIVITY	2808.000000	2808.420000
Female	2808.420000	2811.440000
NOACTIVITY	2811.480000	2812.420000
Female	2812.420000	2823.140000
NOACTIVITY	2823.180000	2823.700000
Female	2823.700000	2824.340000
NOACTIVITY	2824.380000	2824.780000
Female	2824.780000	2827.620000
NOACTIVITY	2827.660000	2828.060000
Female	2828.060000	2828.880000
NOACTIVITY	2828.920000	2829.460000
Female	2829.460000	2832.780000
NOACTIVITY	2832.820000	2833.840000
Female	2833.840000	2835.260000
NOACTIVITY	2835.300000	2836.500000
Female	2836.500000	2838.400000
NOACTIVITY	2838.440000	2842.980000
Female	2842.980000	2850.320000
Music	2850.340000	2859.000000
NOACTIVITY	2859.020000	2860.280000
Music	2860.280000	2966.000000
Female	2966.000000	2968.960000
Music	2968.980000	2972.660000
NOACTIVITY	2972.680000	2974.300000
Male	2974.300000	2977.280000
NOACTIVITY	2977.320000	2977.880000
Female	2977.880000	2979.500000
Music	2979.520000	3070.680000
Male	3070.680000	3073.560000
NOACTIVITY	3073.600000	3078.560000
Male	3078.560000	3083.300000
NOACTIVITY	3083.340000	3083.880000
Music	3083.880000	3086.720000
NOACTIVITY	3086.740000	3087.480000
Music	3087.480000	3121.500000
NOACTIVITY	3121.520000	3131.840000
Male	3131.840000	3139.140000
Female	3139.140000	3140.380000
NOACTIVITY	3140.420000	3140.840000
Male	3140.840000	3141.360000
NOACTIVITY	3141.400000	3141.780000
Male	3141.780000	3143.020000
NOACTIVITY	3143.060000	3143.640000
Male	3143.640000	3145.660000
NOACTIVITY	3145.700000	3146.980000
Male	3146.980000	3149.000000
Female	3149.000000	3152.800000
NOACTIVITY	3152.840000	3154.380000
Male	3154.380000	3158.720000
Female	3158.720000	3166.120000
Male	3166.120000	3171.700000
NOACTIVITY	3171.740000	3172.420000
Female	3172.420000	3173.040000
NOACTIVITY	3173.080000	3174.200000
Female	3174.200000	3175.800000
Male	3175.800000	3177.260000
NOACTIVITY	3177.300000	3178.100000
Male	3178.100000	3178.860000
NOACTIVITY	3178.900000	3179.720000
Male	3179.720000	3182.560000
NOACTIVITY	3182.600000	3183.820000
Male	3183.820000	3185.080000
NOACTIVITY	3185.120000	3187.280000
Female	3187.280000	3187.900000
NOACTIVITY	3187.940000	3188.700000
Female	3188.700000	3192.800000
NOACTIVITY	3192.840000	3193.860000
Female	3193.860000	3195.240000
NOACTIVITY	3195.280000	3195.880000
Male	3195.880000	3196.520000
NOACTIVITY	3196.560000	3197.260000
Music	3197.260000	3225.660000
Male	3225.660000	3230.560000
Female	3230.560000	3231.600000
NOACTIVITY	3231.640000	3233.220000
Male	3233.220000	3236.020000
NOACTIVITY	3236.060000	3237.640000
Music	3237.640000	3268.220000
NOACTIVITY	3268.240000	3268.700000
Female	3268.700000	3272.620000
Music	3272.640000	3350.360000
NOACTIVITY	3350.380000	3352.420000
Music	3352.420000	3353.200000
NOACTIVITY	3353.220000	3358.380000
Male	3358.380000	3359.520000
NOACTIVITY	3359.560000	3361.600000
Female	3361.600000	3363.640000
NOACTIVITY	3363.680000	3364.220000
Female	3364.220000	3366.120000
NOACTIVITY	3366.160000	3367.540000
Male	3367.540000	3372.520000
Female	3372.520000	3374.700000
NOACTIVITY	3374.740000	3375.440000
Male	3375.440000	3375.800000
NOACTIVITY	3375.840000	3376.500000
Male	3376.500000	3380.280000
NOACTIVITY	3380.320000	3380.920000
Male	3380.920000	3384.320000
NOACTIVITY	3384.360000	3388.660000
Female	3388.660000	3390.780000
NOACTIVITY	3390.820000	3391.800000
Female	3391.800000	3393.280000
NOACTIVITY	3393.320000	3393.940000
Female	3393.940000	3395.880000
NOACTIVITY	3395.920000	3396.520000
Male	3396.520000	3397.780000
NOACTIVITY	3397.820000	3398.700000
Male	3398.700000	3402.060000
NOACTIVITY	3402.100000	3402.880000
Male	3402.880000	3407.380000
Female	3407.380000	3409.640000
