Music	5395.980000	5426.880000
NOACTIVITY	5426.900000	5427.300000
Female	5427.300000	5428.380000
Music	5428.400000	5432.280000
NOACTIVITY	5432.300000	5433.120000
Music	5433.120000	5436.460000
NOACTIVITY	5436.480000	5436.900000
Music	5436.900000	5437.240000
NOACTIVITY	5437.260000	5437.920000
Female	5437.920000	5440.520000
Male	5440.520000	5441.760000
Female	5441.760000	5442.960000
NOACTIVITY	5443.000000	5443.620000
Music	5443.620000	5453.660000
NOACTIVITY	5453.680000	5454.820000
Music	5454.820000	5455.820000
NOACTIVITY	5455.840000	5456.600000
Music	5456.600000	5589.440000
NOACTIVITY	5589.460000	5590.200000
Music	5590.200000	5591.000000
NOACTIVITY	5591.020000	5593.240000
Female	5593.240000	5596.880000
NOACTIVITY	5596.920000	5597.600000
Female	5597.600000	5597.820000
NOACTIVITY	5597.860000	5599.140000
Female	5599.140000	5599.700000
NOACTIVITY	5599.740000	5600.200000
Female	5600.200000	5602.060000
Male	5602.060000	5603.700000
NOACTIVITY	5603.740000	5607.660000
Male	5607.660000	5608.440000
NOACTIVITY	5608.480000	5609.620000
Male	5609.620000	5610.240000
NOACTIVITY	5610.280000	5613.180000
Female	5613.180000	5613.800000
NOACTIVITY	5613.840000	5614.720000
Female	5614.720000	5615.440000
NOACTIVITY	5615.480000	5620.720000
Female	5620.720000	5621.340000
NOACTIVITY	5621.380000	5625.220000
Female	5625.220000	5625.640000
NOACTIVITY	5625.680000	5628.880000
Male	5628.880000	5629.160000
NOACTIVITY	5629.200000	5642.200000
Female	5642.200000	5642.740000
NOACTIVITY	5642.780000	5643.420000
Female	5643.420000	5643.700000
NOACTIVITY	5643.740000	5645.900000
Male	5645.900000	5646.560000
NOACTIVITY	5646.600000	5647.840000
Male	5647.840000	5648.260000
NOACTIVITY	5648.300000	5671.000000
Male	5671.000000	5671.980000
NOACTIVITY	5672.020000	5677.920000
Music	5677.920000	5678.180000
NOACTIVITY	5678.200000	5678.920000
Male	5678.920000	5680.160000
NOACTIVITY	5680.200000	5683.980000
Female	5683.980000	5684.480000
NOACTIVITY	5684.520000	5686.260000
Female	5686.260000	5687.240000
NOACTIVITY	5687.280000	5688.160000
Female	5688.160000	5688.580000
NOACTIVITY	5688.620000	5689.720000
Male	5689.720000	5689.980000
NOACTIVITY	5690.020000	5691.660000
Male	5691.660000	5692.960000
NOACTIVITY	5693.000000	5693.400000
Male	5693.400000	5693.640000
NOACTIVITY	5693.680000	5694.980000
Female	5694.980000	5696.480000
NOACTIVITY	5696.520000	5697.280000
Male	5697.280000	5697.640000
NOACTIVITY	5697.680000	5698.160000
Male	5698.160000	5699.480000
NOACTIVITY	5699.520000	5700.320000
Female	5700.320000	5700.760000
NOACTIVITY	5700.800000	5701.780000
Male	5701.780000	5702.020000
NOACTIVITY	5702.060000	5702.780000
Male	5702.780000	5703.200000
NOACTIVITY	5703.240000	5703.840000
Male	5703.840000	5704.260000
NOACTIVITY	5704.300000	5705.240000
Female	5705.240000	5706.580000
NOACTIVITY	5706.620000	5707.680000
Male	5707.680000	5708.760000
Female	5708.760000	5709.920000
NOACTIVITY	5709.960000	5711.220000
Male	5711.220000	5712.200000
NOACTIVITY	5712.240000	5716.780000
Music	5716.780000	5717.260000
NOACTIVITY	5717.280000	5717.960000
Music	5717.960000	5726.060000
NOACTIVITY	5726.080000	5726.660000
Male	5726.660000	5727.780000
Music	5727.800000	5735.060000
Male	5735.060000	5737.700000
NOACTIVITY	5737.740000	5739.640000
Male	5739.640000	5740.080000
NOACTIVITY	5740.120000	5740.820000
Music	5740.820000	5742.460000
Male	5742.460000	5744.120000
NOACTIVITY	5744.160000	5745.320000
Music	5745.320000	5751.260000
NOACTIVITY	5751.280000	5751.880000
Music	5751.880000	5756.240000
NOACTIVITY	5756.260000	5756.700000
Music	5756.700000	5856.240000
NOACTIVITY	5856.260000	5858.380000
Music	5858.380000	5859.160000
NOACTIVITY	5859.180000	5859.680000
Music	5859.680000	6111.260000
NOACTIVITY	6111.280000	6111.740000
Music	6111.740000	6124.300000
NOACTIVITY	6124.320000	6127.000000
Music	6127.000000	6385.000000
NOACTIVITY	6385.020000	6394.400000
